sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
143673	146A	146A_S276_L001_R1_001.fastq.gz	c0e1603eee725273957122d66193008b1bf38095c933e58fca9838080d3c1f3d	146A_S276_L001_R2_001.fastq.gz	be23551eea0c7ad347b1a544ff687c93805d1face4a061b1dffcf9d7983f15ec	679	20220112_matsuda	1.6257811105159794	1.0433851098018212	0.04159971433672559	1.0433851098018212	0.04159971433672559	0.0	0.0	0.0	0.0	1.0	0.007141581860382075	0	0	0.015532940546331014	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143658	1263A	1263A_S315_L001_R1_001.fastq.gz	b6a9f262a7209a069e70a42fae0df02a0dc627f9a4688aba2e33389c697d49d8	1263A_S315_L001_R2_001.fastq.gz	42a68ba629e83dff43b975a4de161829d68403241f4c15000b7890f3911c94ae	679	20220112_matsuda	2.148738379814077	1.0092961487383798	0.043824701195219126	1.0092961487383798	0.043824701195219126	0.0	0.0	0.0	0.0	1.0	0.03187250996015936	0	0	0.01859229747675963	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143767	745C	745C_S329_L001_R1_001.fastq.gz	f2611d188e4e5c63da980e98c329b64abc148fd45a56f431ba1e11d352648b8a	745C_S329_L001_R2_001.fastq.gz	edc71d2bcc3e85e3407d09077dd41679d2a937e90804d5e679119de981551bb1	679	20220112_matsuda	2.78239608801956	1.02200488997555	0.034229828850855744	1.02200488997555	0.034229828850855744	0.0	0.0	0.0	0.0	1.0	0.009779951100244499	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143783	PCR-Pos2	PCR-Pos-2_S407_L001_R2_001.fastq.gz	a17ce8a6d34f781d359a944d932c679c0fe7cce5960bc8beeb78efd982081ddb	PCR-Pos-2_S407_L001_R1_001.fastq.gz	296a0757f3e77175b7fa306f0e7f451143886e503472761ec32df222ab6d8089	679	20220112_matsuda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143782	PCR-Pos1	PCR-Pos-1_S343_L001_R2_001.fastq.gz	08ab7d9f7d2165065477c195868fae2aa75db56347dec917da97a5c2fa1d72b1	PCR-Pos-1_S343_L001_R1_001.fastq.gz	dffe0f5ead34fdeef824929a67d062a94ae21ed93d4e3194b25cbadd6723ee72	679	20220112_matsuda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143781	PCR-Neg2	PCR-Neg-2_S408_L001_R2_001.fastq.gz	6d9b3a99007adf11366e3c5ddb6fb1b1bd75564b55a3df0eed485ff8f72ef491	PCR-Neg-2_S408_L001_R1_001.fastq.gz	830aab1061cc282b6621c09c7e99d2015e08f9f7cbd1a961331fecfd4f4bfb89	679	20220112_matsuda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143780	PCR_Neg1	PCR-Neg-1_S344_L001_R2_001.fastq.gz	8bbac5a9d8fda6d0fd83a935d191ad84d24e4aecaf78b713e89029493e0bcb15	PCR-Neg-1_S344_L001_R1_001.fastq.gz	b741f541fb27c872759d9d90889478f55a4834acdd3bd2a1466fe17b0a49e8b3	679	20220112_matsuda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143759	684C	684C_S293_L001_R1_001.fastq.gz	50ec2a2632710069b483ebf131845f213bbf0950a539d5dc2ea8a6b02942dcd0	684C_S293_L001_R2_001.fastq.gz	f6a1dda1ca451ae2cf478953570af37932fa90a5916fb9544c508ba802540314	679	20220112_matsuda	3.3846153846153846	1.0	0.15384615384615385	1.0	0.15384615384615385	0.0	0.0	0.0	0.0	1.0	0.07692307692307693	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143714	386C	386C_S401_L001_R1_001.fastq.gz	2ef7cdcf01ad269b81fb1dc9a7bee03557ab950ac61e7caceb26a93145552f44	386C_S401_L001_R2_001.fastq.gz	7f9650e81969ee4ce52d24a78dbd8b2836aed8ac18d471c6eb29529b388ba992	679	20220112_matsuda	4.983606557377049	1.0491803278688525	0.07650273224043716	1.0491803278688525	0.07650273224043716	0.0	0.0	0.0	0.0	1.0	0.04371584699453552	0	0	0.19672131147540983	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143711	353C	353C_S326_L001_R1_001.fastq.gz	af5941afc0043937841d391dd2b183887d9459584b6e770cf641ff53d5e6ce54	353C_S326_L001_R2_001.fastq.gz	ba759ee325f0571bcbfdaaa66d8c30205fc89d2d14116b7598794d27b672297f	679	20220112_matsuda	3.75	1.0	0.25	1.0	0.25	0.0	0.0	0.0	0.0	1.0	0.25	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143675	146C	146C_S278_L001_R1_001.fastq.gz	ee7fad71d3b433497e2c951d9e5ecbe7deb707a0479f9c763114ff4e1a20b064	146C_S278_L001_R2_001.fastq.gz	67ba9eff2286b0390c776803509fef71e0f35ff7656b9a215d6a73fa4b1de9d6	679	20220112_matsuda	5.533057851239669	1.0743801652892562	0.11983471074380166	1.0743801652892562	0.11983471074380166	0.0	0.0	0.0	0.0	1.0	0.07024793388429752	0	0	0.02066115702479339	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143628	10A	10A_S348_L001_R1_001.fastq.gz	48846479f26fc2e555d5b8a48f0b64ef85204d4a7935f46f5c1e1e16be2b068f	10A_S348_L001_R2_001.fastq.gz	8102d7aa14b6167bc118fbc7ee2d7ee2f1d37a4318bb4cb1aa0f29f031cdb2c6	679	20220112_matsuda	7.078703703703703	1.0277777777777777	0.06944444444444445	1.0277777777777777	0.06944444444444445	0.0	0.0	0.0	0.0	1.0	0.05555555555555555	0	0	0.018518518518518517	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
