sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
143713	386B	386B_S400_L001_R1_001.fastq.gz	ad7896ff13e08475eb44373211fb684efe0aeafc1450f1d9537c397aa41765b6	386B_S400_L001_R2_001.fastq.gz	e9eaeaf77e2d7f077d63b81acfe4ed4d75c06362e60fd3dc378b3fd362080646	679	20220112_matsuda	8285	5684	248	5684	248	0	0	0	0	5500	12	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143721	497A	497A_S339_L001_R1_001.fastq.gz	f96d6b8edfe78f8964c2b697d9d67596acec1b7398cf5be649cd58f1aea88667	497A_S339_L001_R2_001.fastq.gz	27ee37774466200ebb6047b62ec9014b59e607374fbd8bd2a3e98b51a5102cf5	679	20220112_matsuda	4389	2706	111	2706	111	0	0	0	0	2650	12	0	0	0	10	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143631	120A	120A_S270_L001_R1_001.fastq.gz	b873a53d96132fadd2e853d8b22990db2c51724ba65162f0e4c21f017e069bc5	120A_S270_L001_R2_001.fastq.gz	c6015882d291422f375ad383d0f30ce0d2ef48d5c5180765988d843bcae4df17	679	20220112_matsuda	8695	5979	248	5979	248	0	0	0	0	5763	12	0	0	0	25	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143632	120B	120B_S271_L001_R1_001.fastq.gz	188e8e4407dee0c69fce06beab76b0e21616463723ded2904f56d24923a67ba4	120B_S271_L001_R2_001.fastq.gz	139b1159232dba4fe32df1230b013464b1ae80b2aadfd420ccaac3e50cf34bd8	679	20220112_matsuda	9365	6534	273	6534	273	0	0	0	0	6315	12	0	0	0	54	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143646	1226A	1226A_S252_L001_R1_001.fastq.gz	d9ead94bb19f3d27157fabdf4046cb51e7ff695ce46c9829e227bd471370e7f8	1226A_S252_L001_R2_001.fastq.gz	760b532506ce42e5ef3a84ac7382743acfe62f2cc0d53017f816f8063d1a309c	679	20220112_matsuda	9383	6524	281	6524	281	0	0	0	0	6293	11	0	0	0	26	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143682	211A	211A_S342_L001_R1_001.fastq.gz	eea920437df0a8d2a5e48a5a4004f5bb0947239604618a8b505168dfd03d27f4	211A_S342_L001_R2_001.fastq.gz	e298b4dfa90b8e6c43296df29dbae93fab0f66d0d3fbed80bb23c88a6de9b4fb	679	20220112_matsuda	5721	3752	145	3752	145	0	0	0	0	3640	12	0	0	0	14	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143647	1226B	1226B_S253_L001_R1_001.fastq.gz	8ea736feea240a7bfcc8882d942dd6b5a1f2a20f632472cce9987d5dede6ec86	1226B_S253_L001_R2_001.fastq.gz	220ca11e62f21960c7cdc9672cc37c8fcc1ca9c2694a000b57ca692d4ca6ae7b	679	20220112_matsuda	8450	5722	247	5722	247	0	0	0	0	5526	13	0	0	0	26	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143762	742A	742A_S357_L001_R1_001.fastq.gz	223b68f551185ff536484a0b95ca6c54cacd2d703d6e86deebbfed3195816203	742A_S357_L001_R2_001.fastq.gz	d176661f78bcffb4b36671afdeaf5b7f222fc7a63056a853f04b2bbf93d6bafd	679	20220112_matsuda	5314	3452	133	3452	133	0	0	0	0	3307	12	0	0	0	13	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143664	127A	127A_S264_L001_R1_001.fastq.gz	65cd3ab40aed383bdedce4d0f8fa1cf6b944bdffc6e09f9a5c1601e247c00ec6	127A_S264_L001_R2_001.fastq.gz	92db7cd32ae1e5ad2ce593634417143c16670b38a1b4ccdc2357000c1553f1bf	679	20220112_matsuda	9251	6392	270	6392	270	0	0	0	0	6203	14	0	0	0	29	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143644	1222B	1222B_S322_L001_R1_001.fastq.gz	af53be20f0466b3610792e873ce238fca78af5b4a6a43d80390789f1692382af	1222B_S322_L001_R2_001.fastq.gz	a3c7ba5fabfc029894bdd8f266e77e5641504bc5e02b2e18243e28a4321ad670	679	20220112_matsuda	3861	2329	90	2329	90	0	0	0	0	2260	11	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143633	120C	120C_S272_L001_R1_001.fastq.gz	03df1e449a4afcf8f7f9fdbeb4f5f480aab32516bd385a84364478cfb0f54f8f	120C_S272_L001_R2_001.fastq.gz	f510337b3e68819e4f2f2470037655675a52afc3e7428a15829571acf0f51ae6	679	20220112_matsuda	8623	5889	251	5889	251	0	0	0	0	5727	14	0	0	0	23	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143680	160B	160B_S385_L001_R1_001.fastq.gz	c68756dd81fee8c72d61f7a5808dd0fc6237db3a0724d4a30ca3a6265bb48f68	160B_S385_L001_R2_001.fastq.gz	ddf470bc104340671f7169ef9437b65da9bb7df4dcfb8304f239d10fbe17b901	679	20220112_matsuda	7614	5175	221	5175	221	0	0	0	0	5015	13	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143684	211C	211C_S406_L001_R1_001.fastq.gz	337b37751d4621432863fdde3bf561b73519870b29eed4816928abff7130f042	211C_S406_L001_R2_001.fastq.gz	26a7a27ef5cadb7418524849b7acc972e1c03bd3980c58b782f9f5b11449d42c	679	20220112_matsuda	4897	3177	118	3177	118	0	0	0	0	3068	12	0	0	0	24	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143683	211B	211B_S405_L001_R1_001.fastq.gz	5c705be817c2f55343bcb091215564dc4dd40b5cf07c11dc3b6b18efdc307c18	211B_S405_L001_R2_001.fastq.gz	1860324b2cb951acf2c8dee47f754fd7d9bdc8d85a3c85fa3a3fb2e604f26fe6	679	20220112_matsuda	5231	3371	128	3371	128	0	0	0	0	3258	11	0	0	0	14	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143695	315B	315B_S337_L001_R1_001.fastq.gz	ce19231f4e1cafcdc62daad5a827711c217f8283c8895f9bc2acf073f9557fd6	315B_S337_L001_R2_001.fastq.gz	679c7d50ef6b7db5fa3f0bd8a70836c2c5b06935c705e38dfcf5eaf03f2bbf62	679	20220112_matsuda	3876	2413	102	2413	102	0	0	0	0	2354	11	0	0	0	9	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143678	151C	151C_S377_L001_R1_001.fastq.gz	53f188ce806400bd66272469878a461355dddf08a33171f16c0fc4aaa9123d2f	151C_S377_L001_R2_001.fastq.gz	36d56e41574fd8854ac41ec62c38c4dc660bfc9d58f4aaf4b74d8790a1dc26af	679	20220112_matsuda	2717	1557	61	1557	61	0	0	0	0	1538	13	0	0	0	7	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143666	127C	127C_S266_L001_R1_001.fastq.gz	50c3862f23470d1ac785d35ba989c56bde65d55adb243e620d2c71a61fcaf3b3	127C_S266_L001_R2_001.fastq.gz	b6f1840a6d8c3e21e81189ceea3cfafdd1666a55d45d94ad1b6dd92af259f800	679	20220112_matsuda	6180	4043	158	4043	158	0	0	0	0	3916	14	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143763	742B	742B_S358_L001_R1_001.fastq.gz	204a2a0da9c0e6cc0d4b4698a2e30cb8e2470c02256d464643c8db565a14c0a8	742B_S358_L001_R2_001.fastq.gz	65546c82c1503fc5860fdfd6a01a76763ec02293771386dfb9e5ac99746b5f2c	679	20220112_matsuda	5127	3261	136	3261	136	0	0	0	0	3157	15	0	0	0	16	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143758	684B	684B_S292_L001_R1_001.fastq.gz	e3890030cd7d7ae17b75e668b6e8671d08411ecccb751e93a9015d6b85772a48	684B_S292_L001_R2_001.fastq.gz	e416d4faa4080ddce91196f01dcd1d557b90bb46846a1cf65441ba8a007831b1	679	20220112_matsuda	4996	3258	136	3258	136	0	0	0	0	3208	14	0	0	0	14	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143757	684A	684A_S291_L001_R1_001.fastq.gz	6081754e1abe70ab8def9b315311231502d29dab83cf51551714ea1ef07d7d65	684A_S291_L001_R2_001.fastq.gz	381fe512109702f1f3223352fbb951445c23f9883173f1c5dcffc43970d75e34	679	20220112_matsuda	5847	3924	147	3924	147	0	0	0	0	3813	13	0	0	0	18	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143679	160A	160A_S384_L001_R1_001.fastq.gz	a5895938b2d8d3dbb279f1857628b0be4a8bf72a76dbde7548356f20bc6f727d	160A_S384_L001_R2_001.fastq.gz	829f80a693eed8fedba3aee33a375961b8eee3431bd5a404b7d014e234bd6c6c	679	20220112_matsuda	4957	3155	130	3155	130	0	0	0	0	3068	15	0	0	0	13	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143712	386A	386A_S399_L001_R1_001.fastq.gz	e6d8d72b9b1f364f1381c291dbe006c7ca24fefaae849affca85dbadb1ad396d	386A_S399_L001_R2_001.fastq.gz	0186cf46d70b8bc166ec61240d6e5228925d69f7a48550811702fc66d8476af5	679	20220112_matsuda	4343	2727	106	2727	106	0	0	0	0	2671	17	0	0	0	11	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143634	1212A	1212A_S306_L001_R1_001.fastq.gz	4940863d03ab2832ab114c4836a0a0ddb6df78dcfdaf769504fcbaaccef776b5	1212A_S306_L001_R2_001.fastq.gz	86ab61900cbe9c43dcbe415993dbb1a3d96316ec048b8e222f46eff4bb47c0b5	679	20220112_matsuda	3836	2443	91	2443	91	0	0	0	0	2397	14	0	0	0	19	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143665	127B	127B_S265_L001_R1_001.fastq.gz	8ecd2b51e679e3c0b1db8ecf49a71e2aa268c6955436370fcb178470808c4ef5	127B_S265_L001_R2_001.fastq.gz	328e04ecdc7a6fcd25c8fd919116630b759d039d34554cb13ab3f19536c1d915	679	20220112_matsuda	6434	4286	189	4286	189	0	0	0	0	4171	14	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143690	277C	277C_S404_L001_R1_001.fastq.gz	91447a75148aa4892bde7ea8fc84e2554109f073feaa28b0f5ef58c0af04da43	277C_S404_L001_R2_001.fastq.gz	c85be6c1482862da5243688fc583a048d000db78453ed3e0388c704d62ced253	679	20220112_matsuda	8450	5665	252	5665	252	0	0	0	0	5505	22	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143760	70A	70A_S360_L001_R1_001.fastq.gz	ab05f8b7c436e3f0d8604a8b2cdcbad940d7547504aa5286a534206daf55607e	70A_S360_L001_R2_001.fastq.gz	b9a6adca115901a900fe46c18f4a5adaaa2eddb73bf12749030200f1633abece	679	20220112_matsuda	3574	1837	71	1837	71	0	0	0	0	1793	17	0	0	0	18	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143709	353A	353A_S324_L001_R1_001.fastq.gz	fcb3e9c64f4b79ec5181808e9ef657dba4531fed9322f89898a81286f120f352	353A_S324_L001_R2_001.fastq.gz	f9ad6fec858d12260a575dc65b586a39c78ac8728ece0cf6b014d9c9f0a13242	679	20220112_matsuda	5841	3770	167	3770	167	0	0	0	0	3695	19	0	0	0	52	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143689	277B	277B_S403_L001_R1_001.fastq.gz	184a5cc61d827872d685ae3c838d6e637d3d7926a5d15a2b71e9d5bde8db40b5	277B_S403_L001_R2_001.fastq.gz	c6e797608e6f5e63a165ada263855551fbb4240b1b1a167f01e946d54ee8b2c8	679	20220112_matsuda	6893	4498	191	4498	191	0	0	0	0	4384	20	0	0	7	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143764	742C	742C_S359_L001_R1_001.fastq.gz	a2d0601552076891e1350a6aed50c0ff37419e4a149927042fcc0bf4f29b6f75	742C_S359_L001_R2_001.fastq.gz	1927b1e3c68d0ecd4612d4dabbe7aa807f0e2db997501e2435d5d06ca5c3937f	679	20220112_matsuda	4057	2435	92	2435	92	0	0	0	0	2374	22	0	0	0	31	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143639	121C	121C_S308_L001_R1_001.fastq.gz	75e87a2f10e86a3ed37b705f3d153341ea96dac76a70b8a58737dab8791d4010	121C_S308_L001_R2_001.fastq.gz	9e3e3f8e19458f9ac62531ed3bbd6b2493d8a5ee5266c6e01e6b47d20367c073	679	20220112_matsuda	6474	4312	179	4312	179	0	0	0	0	4182	22	0	0	9	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143650	1255B	1255B_S298_L001_R1_001.fastq.gz	98abcfb84ebbd40fdbd549f97c176e9c4ad3c62b0bb7774081a5a9e78b8249d5	1255B_S298_L001_R2_001.fastq.gz	5dc9842378bcdaed7503a1ff5b4ca1b60c7ffdb41bc57a3caa2e182ca045a93f	679	20220112_matsuda	4351	2579	111	2575	110	4	1	0	0	2524	23	0	0	5	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143768	748A	748A_S258_L001_R1_001.fastq.gz	9c5652a77c47d6960d5cee4b0b33a0c71311e5522f6d402d14dc602dee4130eb	748A_S258_L001_R2_001.fastq.gz	9faa6d2eb98a12ade17c16f51ca3ad630939cd280423df6bc1178ac1eccb8b74	679	20220112_matsuda	5838	3620	139	3620	139	0	0	0	0	3511	32	0	0	21	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143739	612A	612A_S267_L001_R1_001.fastq.gz	b1b99fd2af0d36c5e1998b64cdb3de7d9233161b0c03744f5d6148a7110f15ad	612A_S267_L001_R2_001.fastq.gz	36f201a0fceb0b82e02e8fa7b75053860715e2bd5b71bca8191da2ee5e96cb6e	679	20220112_matsuda	8177	5216	213	5216	213	0	0	0	0	5050	34	0	0	36	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143761	70B	70B_S361_L001_R1_001.fastq.gz	adc230155f920fd5edccab44704ce3405c2ae1958a017d0efe24181bc77201a3	70B_S361_L001_R2_001.fastq.gz	da7116839f4fe0cdd2a39bcebe540029723c33a3bb1c4e60c7656ee84870ac11	679	20220112_matsuda	957	449	32	449	32	0	0	0	0	434	19	0	0	0	4	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143730	576A	576A_S354_L001_R1_001.fastq.gz	b1049e56c4cc0c4e1eb718b895e523a0add37fc993d1141697ada893f4d6b387	576A_S354_L001_R2_001.fastq.gz	760574b87016f7135501fcfdfca610de0c949d79d1e7731b6dcdf9bf7e9f2f69	679	20220112_matsuda	4007	2429	103	2429	103	0	0	0	0	2393	40	0	0	34	25	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143732	576C	576C_S356_L001_R1_001.fastq.gz	1bc0dd1faf9d2779e23210989710798721e5cf702a592dc1c86a78c6347293e7	576C_S356_L001_R2_001.fastq.gz	ccd554f0e061f7d40625c0a25c159a2fc13da6bb01ad702e9a22f49756f6e2d7	679	20220112_matsuda	5896	3664	160	3664	160	0	0	0	0	3547	47	0	0	65	34	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143740	612B	612B_S268_L001_R1_001.fastq.gz	0abcec0517c926266652743dce85d2d849d253fa6de66c20fdaab478eedff735	612B_S268_L001_R2_001.fastq.gz	6fd697f749e0f58dec5aeaa436f0b4df2b612afb87699520031c76bd974b2196	679	20220112_matsuda	9297	5630	231	5630	231	0	0	0	0	5442	34	0	0	10	14	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143769	748B	748B_S259_L001_R1_001.fastq.gz	38243654bd5b235ebd1f840a79e066f389368ff398f779250a3c81366a4ac456	748B_S259_L001_R2_001.fastq.gz	945c2f1b53885b82e710d5a314a4a873286e04fe3b50ed18aa8be8a4d3e8b5e1	679	20220112_matsuda	5118	3044	121	3044	121	0	0	0	0	2976	37	0	0	44	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143755	677B	677B_S274_L001_R1_001.fastq.gz	bffb4faddf270d04f3708c6fbba9feadca8aae8af41acc435b40ea54a62368af	677B_S274_L001_R2_001.fastq.gz	d8569f316ab3c93a068bbe58a320baf07a8d7e336fa86871cb4eba96ef96170f	679	20220112_matsuda	7374	4522	169	4522	169	0	0	0	0	4372	34	0	0	0	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143741	612C	612C_S269_L001_R1_001.fastq.gz	16f044953c50502e60143cbbbe21f4ef6cb3e61a207dec0ba316484b85e23e91	612C_S269_L001_R2_001.fastq.gz	22459d3281ffdc63f0ddecae2578ac0b7a93dd5fed63c03499c918f064adc595	679	20220112_matsuda	6103	3657	157	3657	157	0	0	0	0	3520	32	0	0	21	10	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143753	670C	670C_S365_L001_R1_001.fastq.gz	8aa94412870a88123edd72071bc90738bd97f0aa963241d711b8927f0d841353	670C_S365_L001_R2_001.fastq.gz	db8bd4ae41d32f2788c63056c2ae0e4877b5e92e99e652fd4174fe7f468e77c2	679	20220112_matsuda	5176	3060	129	3060	129	0	0	0	0	2990	40	0	0	37	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143719	485B	485B_S370_L001_R1_001.fastq.gz	aa693cc84de168e2fd31cb84f30f6fc6bbf4efc410919e60d1714e9cdfb83526	485B_S370_L001_R2_001.fastq.gz	fee28efe73a361131ec0da93f088022c64e766a77c00aed58a841853422860ab	679	20220112_matsuda	2504	1350	72	1338	71	12	1	0	0	1300	25	0	0	45	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143774	823B	823B_S331_L001_R1_001.fastq.gz	1d3bfd146eb78cb72bd0ab59fe2a4049a156d93f2ab2ff0eb85cf24e96ab8323	823B_S331_L001_R2_001.fastq.gz	cca059f3d8112529856ce8e74c20e1f1c4a9c090ad5b6f76379324948032d752	679	20220112_matsuda	5648	3491	138	3487	137	4	1	0	0	3384	25	0	0	66	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143775	823C	823C_S332_L001_R1_001.fastq.gz	df68079871715630d791aa4fa00060c76ed075db3d2f46905fb52d28000cba07	823C_S332_L001_R2_001.fastq.gz	d889901a2c7ebb03251c681336d08e34ad052d0ef658f7ae3c8262928c395e30	679	20220112_matsuda	6635	4274	186	4274	186	0	0	0	0	4123	26	0	0	68	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143703	333A	333A_S333_L001_R1_001.fastq.gz	90c5a4ec11b14389435872e21fcfd1d3ba30b43696448a1f0bc44fc08833213a	333A_S333_L001_R2_001.fastq.gz	814920e2a2d5b61e99f56b72f9143ab95fe72aac14ff49642613cb57f4bc3181	679	20220112_matsuda	4832	2805	116	2802	115	3	1	0	0	2698	26	0	0	75	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143778	95B	95B_S262_L001_R1_001.fastq.gz	c1f807a625703075a6a38106ce1dc55f185c9d05b7f802afdc9c8f399147174f	95B_S262_L001_R2_001.fastq.gz	497d8068e5533b3ba985da44e38f9371cfb6efefe49aba97f8a0587975e6fbe2	679	20220112_matsuda	6155	3924	155	3924	155	0	0	0	0	3790	32	0	0	93	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143773	823A	823A_S330_L001_R1_001.fastq.gz	1b2d5b85de3ae9b53596d8073e67a26bf7e4c8befc98da1ca3928ed541856768	823A_S330_L001_R2_001.fastq.gz	f6d0079edee326ea8dffac55c5ea1b59dada8c6faf0b7c7679dd5c7e3f75e91b	679	20220112_matsuda	3810	2340	98	2340	98	0	0	0	0	2273	31	0	0	70	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143779	95C	95C_S263_L001_R1_001.fastq.gz	fe1d29a1e933c16e12ff84b7bfc6c0b6ee1f2305921d90ae86c4d4368b3522c7	95C_S263_L001_R2_001.fastq.gz	787f7cb603a0d96bcd6d5034e44e70c8b869412e29ecdf5b784c70729d9429d9	679	20220112_matsuda	7602	4897	213	4894	212	3	1	0	0	4656	31	0	0	74	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143660	1263C	1263C_S317_L001_R2_001.fastq.gz	e45aca8d234acd41c104146e837fc0749412eb37215a4c69b8fdff437b5b6b6a	1263C_S317_L001_R1_001.fastq.gz	69f3d5729493733496f50c6a4ffddbbeaf938dc6c3a45f69e6d63fb35f1a0327	679	20220112_matsuda	6559	4088	180	4088	180	0	0	0	0	3890	30	0	0	84	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143653	1261B	1261B_S304_L001_R1_001.fastq.gz	02f0af0f1cbc63c9c09461e00ac7433d67d2f37cbaaacf7ce9bd8556c2653c6d	1261B_S304_L001_R2_001.fastq.gz	99418a89942cd8aa101e6b77dd6640627bc961715f37bbeb9903edd52cbc73e9	679	20220112_matsuda	9080	5887	261	5882	260	5	1	0	0	5605	31	0	0	114	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143720	485C	485C_S371_L001_R1_001.fastq.gz	765c358f9fc7fca1e81c6be8455d9b81eb60d1754144e8005b107f031642eb1c	485C_S371_L001_R2_001.fastq.gz	3dddcab98a390069fc1e0ee4a912b6297234f84f382d5343a5fbec82abf18dc4	679	20220112_matsuda	7345	4467	191	4440	189	27	2	0	0	4267	32	0	0	137	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143654	1261C	1261C_S305_L001_R1_001.fastq.gz	d5359a14ca55fd5b6b4dc32adfd426a7a35dcd263e8defabdab54f67d5615075	1261C_S305_L001_R2_001.fastq.gz	8873d9a24744d5158ffd15347b7b288ac179b7093c3b407df3e6805951d94677	679	20220112_matsuda	2265	1299	62	1299	62	0	0	0	0	1282	27	0	0	42	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143652	1261A	1261A_S303_L001_R1_001.fastq.gz	8f61082612c7165a2f78c9bfd8e4e063b2cc32f223cf3908fa33039b985227a3	1261A_S303_L001_R2_001.fastq.gz	7d82aa50115ad4bf4ab2ea5734033d9a2081a9ccab5a327d7b6db6eef1acb341	679	20220112_matsuda	7157	4671	198	4668	197	3	1	0	0	4471	30	0	0	136	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143772	78C	78C_S380_L001_R1_001.fastq.gz	939005d54b5f60f1d4a4fee05c3b75ceb675d9658ad59d32de5756337c7b7f47	78C_S380_L001_R2_001.fastq.gz	6a36b9bb859651ec3aefe8ab25df56f2a85d2805592dbb4a7a742bd5a05430e4	679	20220112_matsuda	4034	2398	94	2398	94	0	0	0	0	2353	32	0	0	62	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
143717	479C	479C_S257_L001_R1_001.fastq.gz	48d29681f9cd54e2ecb49e407d46fa937f1cadf49424d02c17be44efa8ca1e63	479C_S257_L001_R2_001.fastq.gz	243e2aa22f942dfc239d27c650231ea8e9fd1fb9b51b18e96f6a8ed433974b08	679	20220112_matsuda	7036	4434	203	4416	202	18	1	0	0	4225	33	0	0	100	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	acroporidae	montipora	capitata	21.45128300	-157.79630000	NoData	NoData
